,tweet,sentiment,tweet,location
71,"Bay Area Food Banks Stretched Thin As Demand Surges Due To Pandemic: In Silicon Valley, the Second Harvest food bank is operating in a new normal mode as demand for free food is surging. “In February we were serving ... https://t.co/P4jR3pIdSu",0.32916666666666666,"Bay Area Food Banks Stretched Thin As Demand Surges Due To Pandemic: In Silicon Valley, the Second Harvest food bank is operating in a new normal mode as demand for free food is surging. “In February we were serving ... https://t.co/P4jR3pIdSu",California
72,It’s a Pandemic...Stop touching your Face! 😜 @ The Pressroom and Mercantile at The Box SF https://t.co/YEYSrmFSWC,0.0,It’s a Pandemic...Stop touching your Face! 😜 @ The Pressroom and Mercantile at The Box SF https://t.co/YEYSrmFSWC,California
73,"Study of 17 Million Identifies Crucial Risk Factors for Coronavirus Deaths: The largest study yet confirms that race, ethnicity, age and gender can raise a person’s chances of dying from Covid-19. https://t.co/BH7nPpdsjN (vía NYtimes) https://t.co/Hd1U9PoQgz",0.625,"Study of 17 Million Identifies Crucial Risk Factors for Coronavirus Deaths: The largest study yet confirms that race, ethnicity, age and gender can raise a person’s chances of dying from Covid-19. https://t.co/BH7nPpdsjN (vía NYtimes) https://t.co/Hd1U9PoQgz",New York
74,"So thankful! Had to get a few things in order before our 📸 shoot tomorrow including renewing the kids' work permits, testing for Covid 😷, and a few other little things... I trusted that God would take care of it all… https://t.co/if9Lch39jF",-0.05,"So thankful! Had to get a few things in order before our 📸 shoot tomorrow including renewing the kids' work permits, testing for Covid 😷, and a few other little things... I trusted that God would take care of it all… https://t.co/if9Lch39jF",California
75,"COVID-19 update 
Home???
100-15 204th St, Queens, NY 11423
 It should be against the law If you don't have air conditioning during a pandemic????
HRA CityFHEPS 311NYC home base housing connect I want my own apartment… https://t.co/EhKhXiuFJJ",0.9,"COVID-19 update 
Home???
100-15 204th St, Queens, NY 11423
 It should be against the law If you don't have air conditioning during a pandemic????
HRA CityFHEPS 311NYC home base housing connect I want my own apartment… https://t.co/EhKhXiuFJJ",New York
76,"#pandemic #facemask #bdsm #doublestandards @ Columbus, Ohio https://t.co/OpEM3zuRWm",0.2025,"#pandemic #facemask #bdsm #doublestandards @ Columbus, Ohio https://t.co/OpEM3zuRWm",Ohio
77,My neighbor Carl shopping for #quarantine supplies #samsclub sold out and limited #covidchallenge #coronaviruschallenge #nomasknoservice #nomaskrequired #masks 😷 #whitecastle  🏰 🍔 ing high supply 🥩 sold out… https://t.co/xTrmFlJg8I,0.18333333333333326,My neighbor Carl shopping for #quarantine supplies #samsclub sold out and limited #covidchallenge #coronaviruschallenge #nomasknoservice #nomaskrequired #masks 😷 #whitecastle  🏰 🍔 ing high supply 🥩 sold out… https://t.co/xTrmFlJg8I,Florida
78,"Lockdown Miso Veggies
.
.
.
Back into lockdown for another 6 weeks minimum😷
More lockdown recipes coming out #nodoubt
.
.
.
Tonight- a healthy #vegan option - roasted veggies with a Miso Blackbean dressing, &amp; some… https://t.co/tNrZT65QjZ",0.0,"Lockdown Miso Veggies
.
.
.
Back into lockdown for another 6 weeks minimum😷
More lockdown recipes coming out #nodoubt
.
.
.
Tonight- a healthy #vegan option - roasted veggies with a Miso Blackbean dressing, &amp; some… https://t.co/tNrZT65QjZ",Texas
79,solarluis #solarluis Last day at the office #funemployment starts Friday! #covid19 #solarenergy #maxgen barnessolar conference call with #ocgoessolar good group! #ocsolar #savemoney… https://t.co/bKX5jyLd6H,0.0,solarluis #solarluis Last day at the office #funemployment starts Friday! #covid19 #solarenergy #maxgen barnessolar conference call with #ocgoessolar good group! #ocsolar #savemoney… https://t.co/bKX5jyLd6H,California
80,"#Repost @Tragicgirlsco download.ins
---
Please wear a mask! Wearing a mask is not only about protecting yourself from covid, but more importantly it's about protecting those around you. Wearing a mask is real easy… https://t.co/r2MsUCcNay",0.4375,"#Repost @Tragicgirlsco download.ins
---
Please wear a mask! Wearing a mask is not only about protecting yourself from covid, but more importantly it's about protecting those around you. Wearing a mask is real easy… https://t.co/r2MsUCcNay",Virginia
81,Support the #tubmanMuseum in #macon #georgia #drivein #covid #socialdistancing https://t.co/rQ9r5Ho0t8 @ Tubman Museum https://t.co/dhRYIaiOgI,0.08333333333333333,Support the #tubmanMuseum in #macon #georgia #drivein #covid #socialdistancing https://t.co/rQ9r5Ho0t8 @ Tubman Museum https://t.co/dhRYIaiOgI,Georgia
82,"Dear Covid-19, I am tired of looking like part of the cast of Grey’s Anatomy and smelling my own breath. You’ve had your fun now it’s time for you to go away. I don’t really care where you go but ya can’t stay here.… https://t.co/JYl3gA97X8",0.0,"Dear Covid-19, I am tired of looking like part of the cast of Grey’s Anatomy and smelling my own breath. You’ve had your fun now it’s time for you to go away. I don’t really care where you go but ya can’t stay here.… https://t.co/JYl3gA97X8",Pennsylvania
83,"#Repost #covid19 #TheRona @ Houston, Texas https://t.co/l70vV8YWMg",0.0,"#Repost #covid19 #TheRona @ Houston, Texas https://t.co/l70vV8YWMg",Texas
84,"🎥  @IYSexxy
•
We bringing fun, play &amp; relaxing to you, it’s all about games #fesprisoutdoorbar...once covid_19 is over, we all out to satisfy our lovely customers 🤩🤩 can’t wait to see y’all when we’re  fully… https://t.co/R6I7BJVxPY",0.0,"🎥  @IYSexxy
•
We bringing fun, play &amp; relaxing to you, it’s all about games #fesprisoutdoorbar...once covid_19 is over, we all out to satisfy our lovely customers 🤩🤩 can’t wait to see y’all when we’re  fully… https://t.co/R6I7BJVxPY",Maryland
85,"Alex and Marc Marquez: special helmets against coronavirus in Jerez: VIDEO - The two brothers will wear special graphics to show their solidarity at this time. Helmets, gloves and boots will then be auctioned off for charity https://t.co/vB27iKnat0 https://t.co/GVnaSdoFso",-0.04444444444444448,"Alex and Marc Marquez: special helmets against coronavirus in Jerez: VIDEO - The two brothers will wear special graphics to show their solidarity at this time. Helmets, gloves and boots will then be auctioned off for charity https://t.co/vB27iKnat0 https://t.co/GVnaSdoFso",New York
86,Annual Boca pic in the park. 2020 style. #covid19 @ Gasparilla Island https://t.co/80wGvnLFxl,0.4017857142857143,Annual Boca pic in the park. 2020 style. #covid19 @ Gasparilla Island https://t.co/80wGvnLFxl,Florida
87,"News about the Fall Tunes series per @oldtowncape       Due to the continued increase in Coronavirus cases within the local area, the Old Town Cape team and Board of Directors has made the difficult decision to… https://t.co/zU1AUm0keu",0.4125,"News about the Fall Tunes series per @oldtowncape       Due to the continued increase in Coronavirus cases within the local area, the Old Town Cape team and Board of Directors has made the difficult decision to… https://t.co/zU1AUm0keu",Missouri
88,"Serbia Protests Meet Violent Response in Europe’s 1st Major Virus Unrest: To counter a second coronavirus wave, President Aleksandar Vucic announced a new lockdown. Protesters reacted with fury at his inconsistency, amid wider anger over… https://t.co/cq9ibhgDCk (vía NYtimes) https://t.co/WHB3b77iVW",0.011111111111111113,"Serbia Protests Meet Violent Response in Europe’s 1st Major Virus Unrest: To counter a second coronavirus wave, President Aleksandar Vucic announced a new lockdown. Protesters reacted with fury at his inconsistency, amid wider anger over… https://t.co/cq9ibhgDCk (vía NYtimes) https://t.co/WHB3b77iVW",New York
89,Six Feet? Try Seven Separate Tracks: Call it extreme social distancing. Track and field athletes will compete in eight disciplines at seven different tracks in Europe and the United States. https://t.co/tM1zbvZjh5 (vía NYtimes) https://t.co/axbJ6Zh0Fx,0.0,Six Feet? Try Seven Separate Tracks: Call it extreme social distancing. Track and field athletes will compete in eight disciplines at seven different tracks in Europe and the United States. https://t.co/tM1zbvZjh5 (vía NYtimes) https://t.co/axbJ6Zh0Fx,New York
90,"How Everclear Became a Pandemic Favorite: Long the stuff of fraternity parties, the 190-proof grain alcohol wants to go from D.I.Y. germ killer to cocktail ingredient. https://t.co/QAkHSDIGuG (vía NYtimes) https://t.co/EC58o1yQPx",0.2,"How Everclear Became a Pandemic Favorite: Long the stuff of fraternity parties, the 190-proof grain alcohol wants to go from D.I.Y. germ killer to cocktail ingredient. https://t.co/QAkHSDIGuG (vía NYtimes) https://t.co/EC58o1yQPx",New York
91,"Bloomfield Pulse Condolences to all of the families 

Essex County Coronavirus Cases
Updated: Wednesday, July 8, 2020

• Social distancing, hand hygiene, and other steps to prevent infection must be followed at all… https://t.co/54Es8TMqBU",0.0,"Bloomfield Pulse Condolences to all of the families 

Essex County Coronavirus Cases
Updated: Wednesday, July 8, 2020

• Social distancing, hand hygiene, and other steps to prevent infection must be followed at all… https://t.co/54Es8TMqBU",New Jersey
92,"Good morning #Nourishers &amp; our young staff team  — thank you for helping us build this dream &amp; #flourishnourish !! 

You putting your health first before, during and hopefully after this #covid19 #quarantine is over… https://t.co/QRoQIHtWi3",0.0,"Good morning #Nourishers &amp; our young staff team  — thank you for helping us build this dream &amp; #flourishnourish !! 

You putting your health first before, during and hopefully after this #covid19 #quarantine is over… https://t.co/QRoQIHtWi3",New York
93,"Done with 2020. #GotoNinevah #whatnext❓ #KanyeWest #MurderHornets #Covid19 #drumpf @ Ogunquit, Maine https://t.co/8HGSrZPhrT",0.0,"Done with 2020. #GotoNinevah #whatnext❓ #KanyeWest #MurderHornets #Covid19 #drumpf @ Ogunquit, Maine https://t.co/8HGSrZPhrT",Maine
94,"Here’s a throwback! 😂 Lockdown has given me a chance to sift through a lot of stored data that needed organising. Came across tons of shoots from summers in NYC 🍏☀️ #nyc #modelling #throwback #travel @ New York, New… https://t.co/ak5IH4DGlS",0.25,"Here’s a throwback! 😂 Lockdown has given me a chance to sift through a lot of stored data that needed organising. Came across tons of shoots from summers in NYC 🍏☀️ #nyc #modelling #throwback #travel @ New York, New… https://t.co/ak5IH4DGlS",New York
95,Cruisin' on Main car show canceled by pandemic https://t.co/8N7BzPZlDu,-0.4,Cruisin' on Main car show canceled by pandemic https://t.co/8N7BzPZlDu,Montana
96,"New evidence suggests the “Great Paper Towel Shortage of 2020” has nothing to do with the pandemic at all. Zeus 07.09.2020. @ Wellington, Florida https://t.co/1ohBEPlwfL",-0.1,"New evidence suggests the “Great Paper Towel Shortage of 2020” has nothing to do with the pandemic at all. Zeus 07.09.2020. @ Wellington, Florida https://t.co/1ohBEPlwfL",Florida
97,Soo...the ORANGE IDIOT didn't know ANYTHING like #COVID was coming but the BROWN wonder that  everyone but the orange idiot loved had it on point 5 yrs ago!? Why is he President again!? Anyone...ANYONE!?… https://t.co/NR1OsFBPM9,0.018750000000000003,Soo...the ORANGE IDIOT didn't know ANYTHING like #COVID was coming but the BROWN wonder that  everyone but the orange idiot loved had it on point 5 yrs ago!? Why is he President again!? Anyone...ANYONE!?… https://t.co/NR1OsFBPM9,South Carolina
98,Another victim of the global pandemic #covid19 @ Krystal https://t.co/9deX8WSUlW,0.0,Another victim of the global pandemic #covid19 @ Krystal https://t.co/9deX8WSUlW,Georgia
99,Was this all a ploy to get Mexico to pay for the wall after all? https://t.co/BqnTLtahx6,0.0,Was this all a ploy to get Mexico to pay for the wall after all? https://t.co/BqnTLtahx6,Maryland
100,"Yes let’s instead get our guidance from the failed Trump University dude who wants to “date” his own daughter. The dude who has lied over 20,000 demonstrable times over the past 3.5 years. https://t.co/DrTmGoK8bJ",0.0,"Yes let’s instead get our guidance from the failed Trump University dude who wants to “date” his own daughter. The dude who has lied over 20,000 demonstrable times over the past 3.5 years. https://t.co/DrTmGoK8bJ",Indiana
101,"Out now corona virus ain’t nobody got time for that work thisisyoungbrooklyn 💯💯💯💯💯💥💥💥💥🆘🆘🆘🆘🆘🎥🎥🎥🎥🎤🎤🎤🎤🧨🧨🧨 video coming soon real soon @ New York, New York https://t.co/uoPSS0KZ32",0.012499999999999995,"Out now corona virus ain’t nobody got time for that work thisisyoungbrooklyn 💯💯💯💯💯💥💥💥💥🆘🆘🆘🆘🆘🎥🎥🎥🎥🎤🎤🎤🎤🧨🧨🧨 video coming soon real soon @ New York, New York https://t.co/uoPSS0KZ32",New York
102,"4MONTHS AGO...
🦒 🦓 🦧 🦠 
TO BE CONTINUED
ANIMAL KINGDOM
——————————————————-
#pandemic #animalkingdomshirt #animalkingdom #animalkingdompark #emptypark #magickingdompark #alone #covid19… https://t.co/XcBTjh5rPJ",0.225,"Today’s mood. #backtoschool? #howtokeepEmilysafe #options #covid19 #frustration #rockandahardplace @ Flower Mound, Texas https://t.co/4uVyWTDphr",Texas
103,"FRIDAY July 10th: 6:30pm EST!

AudioShelf will have its first #InstagramLive interview since COVID-19 started and we are beyond excited!

We’ll be chatting with @LizandLisa about co-writing books, their friendship,… https://t.co/iFi1QeUBgu",0.0,"4MONTHS AGO...
🦒 🦓 🦧 🦠 
TO BE CONTINUED
ANIMAL KINGDOM
——————————————————-
#pandemic #animalkingdomshirt #animalkingdom #animalkingdompark #emptypark #magickingdompark #alone #covid19… https://t.co/XcBTjh5rPJ",Florida
104,"Covid-19 hair photo! Oh the glamorous mask😷 Thank you to all my clients for your patience as we navigate this tricky time😲 This is the ""new normal"" 
•
•
•
#nychaircut #nyc #nycbalayage #love @ Brooklyn, New York https://t.co/6Js9SZPaPn",-0.05,"FRIDAY July 10th: 6:30pm EST!

AudioShelf will have its first #InstagramLive interview since COVID-19 started and we are beyond excited!

We’ll be chatting with @LizandLisa about co-writing books, their friendship,… https://t.co/iFi1QeUBgu",California
